"Z60W Data File: Version 1.1"
""
""
""
""
""
""
""
0,2,0,1,0.00999989424599335,500000
77
"  Freq (Hz)    Ampl     Bias   Time(Sec)   Z'(a)    Z''(b)    GD   Err   Range"
500000,0,0,0,4.46583575635195,1.69483494238118,0,0,0
395965.576171875,0,0,0,4.50996898410711,0.293228692983526,0,0,0
313583.374023438,0,0,0,4.6419075965932,-1.05131759159595,0,0,0
248348.236083984,0,0,0,4.87579556119419,-2.37232737249104,0,0,0
196678.161621094,0,0,0,5.19557089148163,-3.72531474057325,0,0,0
155757.904052734,0,0,0,5.60676709776641,-5.13467249360124,0,0,0
123348.236083984,0,0,0,6.10595267875992,-6.72826512596232,0,0,0
97690.5822753906,0,0,0,6.82335638883447,-8.57618077200621,0,0,0
77365.8752441406,0,0,0,7.58071763610179,-10.5625297430985,0,0,0
61269.7601318359,0,0,0,8.52231420579709,-12.6769180496188,0,0,0
48522.94921875,0,0,0,9.72853347367858,-15.4866468909292,0,0,0
38427.3529052734,0,0,0,11.2361470724845,-18.6641831456421,0,0,0
30432.7011108398,0,0,0,13.1585238187666,-22.3070586235569,0,0,0
24100.7804870605,0,0,0,15.568887086551,-26.5017689557605,0,0,0
19086.8377685547,0,0,0,18.7107676614511,-31.2898563007193,0,0,0
15115.9763336182,0,0,0,22.4906576214221,-36.7235276127056,0,0,0
11970.9968566895,0,0,0,27.1897330381397,-42.848610640039,0,0,0
9480.47637939453,0,0,0,33.5500921342942,-50.1265933188408,0,0,0
7508.0394744873,0,0,0,40.7642807312775,-57.5138311798929,0,0,0
5945.92094421387,0,0,0,49.4218540570277,-65.2874682339925,0,0,0
4708.88614654541,0,0,0,59.7056242433776,-73.1359923326866,0,0,0
3729.22420501709,0,0,0,71.8205784770821,-80.9613205168901,0,0,0
2953.35054397583,0,0,0,84.963606211166,-87.5493116745999,0,0,0
2338.82665634155,0,0,0,101.440966793571,-95.3567443537695,0,0,0
1852.30374336243,0,0,0,118.758017689419,-101.015961350133,0,0,0
1466.90011024475,0,0,0,137.463305828174,-105.116271593664,0,0,0
1161.69452667236,0,0,0,157.13462885885,-107.433753595541,0,0,0
920.042395591736,0,0,0,177.384050200642,-107.271751342322,0,0,0
728.622078895569,0,0,0,197.276734865052,-105.110129368779,0,0,0
577.032566070557,0,0,0,216.325075551159,-100.746083389683,0,0,0
456.98881149292,0,0,0,233.637733105378,-94.4324649222814,0,0,0
361.904501914978,0,0,0,249.473868833957,-87.3439602904603,0,0,0
286.608934402466,0,0,0,262.708185190462,-79.1166220451221,0,0,0
226.978212594986,0,0,0,273.852045920887,-71.8861170459393,0,0,0
179.760158061981,0,0,0,283.072982119489,-62.971724045727,0,0,0
142.358243465424,0,0,0,315.815983481428,-61.0932464199298,0,0,0
112.738460302353,0,0,0,323.041950840463,-54.4941175227718,0,0,0
89.2858952283859,0,0,0,327.584618036471,-49.0399111568976,0,0,0
70.7097351551056,0,0,0,331.066910664103,-43.4779600201179,0,0,0
55.9985637664795,0,0,0,333.292986123295,-47.7195586553547,0,0,0
44.3486496806145,0,0,0,339.169692983875,-46.8713331128187,0,0,0
35.1220369338989,0,0,0,344.963531551257,-37.7127153134724,0,0,0
27.8144143521786,0,0,0,343.83760434216,-36.4880010905496,0,0,0
22.0276415348053,0,0,0,359.871248703207,-27.0307296277797,0,0,0
17.4446031451225,0,0,0,358.825710629987,-29.7188003302377,0,0,0
13.8157047331333,0,0,0,361.851802049256,-34.4155804735284,0,0,0
10.9407119452953,0,0,0,364.969005913064,-30.7220437503131,0,0,0
8.6645595729351,0,0,0,366.338323694968,-25.4366757844964,0,0,0
6.86210114508867,0,0,0,376.171887736555,-28.3042927543185,0,0,0
5.43438363820314,0,0,0,377.482446803067,-31.2740832416058,0,0,0
4.30387444794178,0,0,0,381.093951719755,-26.9701514642797,0,0,0
3.40834958478808,0,0,0,361.366755712321,-28.9346925093575,0,0,0
2.69926385954022,0,0,0,386.980029282524,-23.6003613127472,0,0,0
2.13767634704709,0,0,0,391.890581619307,-24.1107157596,0,0,0
1.69302802532911,0,0,0,393.835616403005,-25.2417492174109,0,0,0
1.34072615765035,0,0,0,396.042223915329,-32.8017796576281,0,0,0
1.06182415038347,0,0,0,403.573993205315,-34.3309908781549,0,0,0
0.840896973386407,0,0,0,367.70876012464,-32.2732523004241,0,0,0
0.665939296595752,0,0,0,371.989995187938,-35.277980927174,0,0,0
0.527390511706471,0,0,0,376.502912040197,-39.0619282447975,0,0,0
0.417661794926971,0,0,0,380.682204798308,-42.5817022796236,0,0,0
0.330772309098393,0,0,0,385.806994749876,-46.6749756380204,0,0,0
0.261956301983446,0,0,0,391.400829610714,-51.8334258633486,0,0,0
0.207455741474405,0,0,0,397.819553322217,-57.2462672974663,0,0,0
0.164298398885876,0,0,0,404.5378728984,-63.8045703607632,0,0,0
0.130108674056828,0,0,0,412.05365695025,-70.9793013497392,0,0,0
0.103038473753259,0,0,0,420.031687316154,-78.7577344692549,0,0,0
0.0816053216112778,0,0,0,428.822657174028,-88.7478182933067,0,0,0
0.0646268745185807,0,0,0,438.786617871359,-99.4583810301863,0,0,0
0.0511809048475698,0,0,0,449.006110995329,-112.612474127467,0,0,0
